len_s,len_t,measuring,where,key,value
100000000,500000,wl_calls,ms,?_nomaxrep_nowl_narrow,1
100000000,500000,wl_calls,ms,a_maxrep_nowl_narrow,48
100000000,500000,wl_calls,ms,a_maxrep_nowl_wide,18
100000000,500000,wl_calls,ms,a_maxrep_wl_narrow,15
100000000,500000,wl_calls,ms,a_maxrep_wl_wide,8065
100000000,500000,wl_calls,ms,a_na_nowl_narrow,89
100000000,500000,wl_calls,ms,a_na_nowl_wide,8997
100000000,500000,wl_calls,ms,a_nomaxrep_nowl_narrow,88
100000000,500000,wl_calls,ms,a_nomaxrep_nowl_wide,1
100000000,500000,wl_calls,ms,a_nomaxrep_wl_narrow,14461
100000000,500000,wl_calls,ms,a_nomaxrep_wl_wide,210
100000000,500000,wl_calls,ms,b_maxrep_nowl_narrow,34
100000000,500000,wl_calls,ms,b_maxrep_nowl_wide,21
100000000,500000,wl_calls,ms,b_maxrep_wl_narrow,15
100000000,500000,wl_calls,ms,b_maxrep_wl_wide,9365
100000000,500000,wl_calls,ms,b_na_nowl_narrow,60
100000000,500000,wl_calls,ms,b_na_nowl_wide,6850
100000000,500000,wl_calls,ms,b_nomaxrep_nowl_narrow,50
100000000,500000,wl_calls,ms,b_nomaxrep_nowl_wide,1
100000000,500000,wl_calls,ms,b_nomaxrep_wl_narrow,16745
100000000,500000,wl_calls,ms,b_nomaxrep_wl_wide,314
100000000,500000,wl_calls,ms,c_maxrep_nowl_narrow,51
100000000,500000,wl_calls,ms,c_maxrep_nowl_wide,22
100000000,500000,wl_calls,ms,c_maxrep_wl_narrow,11
100000000,500000,wl_calls,ms,c_maxrep_wl_wide,9414
100000000,500000,wl_calls,ms,c_na_nowl_narrow,82
100000000,500000,wl_calls,ms,c_na_nowl_wide,7085
100000000,500000,wl_calls,ms,c_nomaxrep_nowl_narrow,65
100000000,500000,wl_calls,ms,c_nomaxrep_wl_narrow,16957
100000000,500000,wl_calls,ms,c_nomaxrep_wl_wide,303
100000000,500000,wl_calls,ms,d_maxrep_nowl_narrow,47
100000000,500000,wl_calls,ms,d_maxrep_nowl_wide,13
100000000,500000,wl_calls,ms,d_maxrep_wl_narrow,14
100000000,500000,wl_calls,ms,d_maxrep_wl_wide,8951
100000000,500000,wl_calls,ms,d_na_nowl_narrow,85
100000000,500000,wl_calls,ms,d_na_nowl_wide,7116
100000000,500000,wl_calls,ms,d_nomaxrep_nowl_narrow,89
100000000,500000,wl_calls,ms,d_nomaxrep_nowl_wide,1
100000000,500000,wl_calls,ms,d_nomaxrep_wl_narrow,16167
100000000,500000,wl_calls,ms,d_nomaxrep_wl_wide,310
100000000,500000,wl_calls,ms,e_maxrep_nowl_narrow,48
100000000,500000,wl_calls,ms,e_maxrep_nowl_wide,14
100000000,500000,wl_calls,ms,e_maxrep_wl_narrow,11
100000000,500000,wl_calls,ms,e_maxrep_wl_wide,7977
100000000,500000,wl_calls,ms,e_na_nowl_narrow,73
100000000,500000,wl_calls,ms,e_na_nowl_wide,5242
100000000,500000,wl_calls,ms,e_nomaxrep_nowl_narrow,52
100000000,500000,wl_calls,ms,e_nomaxrep_wl_narrow,14196
100000000,500000,wl_calls,ms,e_nomaxrep_wl_wide,256
100000000,500000,wl_calls,ms,f_maxrep_nowl_narrow,47
100000000,500000,wl_calls,ms,f_maxrep_nowl_wide,18
100000000,500000,wl_calls,ms,f_maxrep_wl_narrow,15
100000000,500000,wl_calls,ms,f_maxrep_wl_wide,8574
100000000,500000,wl_calls,ms,f_na_nowl_narrow,80
100000000,500000,wl_calls,ms,f_na_nowl_wide,6024
100000000,500000,wl_calls,ms,f_nomaxrep_nowl_narrow,72
100000000,500000,wl_calls,ms,f_nomaxrep_nowl_wide,1
100000000,500000,wl_calls,ms,f_nomaxrep_wl_narrow,15232
100000000,500000,wl_calls,ms,f_nomaxrep_wl_wide,277
100000000,500000,wl_calls,ms,g_maxrep_nowl_narrow,39
100000000,500000,wl_calls,ms,g_maxrep_nowl_wide,14
100000000,500000,wl_calls,ms,g_maxrep_wl_narrow,22
100000000,500000,wl_calls,ms,g_maxrep_wl_wide,9472
100000000,500000,wl_calls,ms,g_na_nowl_narrow,83
100000000,500000,wl_calls,ms,g_na_nowl_wide,7157
100000000,500000,wl_calls,ms,g_nomaxrep_nowl_narrow,89
100000000,500000,wl_calls,ms,g_nomaxrep_wl_narrow,16956
100000000,500000,wl_calls,ms,g_nomaxrep_wl_wide,254
100000000,500000,wl_calls,ms,h_maxrep_nowl_narrow,48
100000000,500000,wl_calls,ms,h_maxrep_nowl_wide,21
100000000,500000,wl_calls,ms,h_maxrep_wl_narrow,16
100000000,500000,wl_calls,ms,h_maxrep_wl_wide,8559
100000000,500000,wl_calls,ms,h_na_nowl_narrow,96
100000000,500000,wl_calls,ms,h_na_nowl_wide,11353
100000000,500000,wl_calls,ms,h_nomaxrep_nowl_narrow,98
100000000,500000,wl_calls,ms,h_nomaxrep_wl_narrow,15826
100000000,500000,wl_calls,ms,h_nomaxrep_wl_wide,295
100000000,500000,wl_calls,ms,i_maxrep_nowl_narrow,53
100000000,500000,wl_calls,ms,i_maxrep_nowl_wide,10
100000000,500000,wl_calls,ms,i_maxrep_wl_narrow,16
100000000,500000,wl_calls,ms,i_maxrep_wl_wide,8567
100000000,500000,wl_calls,ms,i_na_nowl_narrow,84
100000000,500000,wl_calls,ms,i_na_nowl_wide,9279
100000000,500000,wl_calls,ms,i_nomaxrep_nowl_narrow,65
100000000,500000,wl_calls,ms,i_nomaxrep_wl_narrow,15140
100000000,500000,wl_calls,ms,i_nomaxrep_wl_wide,233
100000000,500000,wl_calls,ms,j_maxrep_nowl_narrow,57
100000000,500000,wl_calls,ms,j_maxrep_nowl_wide,23
100000000,500000,wl_calls,ms,j_maxrep_wl_narrow,16
100000000,500000,wl_calls,ms,j_maxrep_wl_wide,9088
100000000,500000,wl_calls,ms,j_na_nowl_narrow,86
100000000,500000,wl_calls,ms,j_na_nowl_wide,7473
100000000,500000,wl_calls,ms,j_nomaxrep_nowl_narrow,71
100000000,500000,wl_calls,ms,j_nomaxrep_nowl_wide,1
100000000,500000,wl_calls,ms,j_nomaxrep_wl_narrow,16338
100000000,500000,wl_calls,ms,j_nomaxrep_wl_wide,284
100000000,500000,wl_calls,ms,k_maxrep_nowl_narrow,51
100000000,500000,wl_calls,ms,k_maxrep_nowl_wide,24
100000000,500000,wl_calls,ms,k_maxrep_wl_narrow,12
100000000,500000,wl_calls,ms,k_maxrep_wl_wide,8331
100000000,500000,wl_calls,ms,k_na_nowl_narrow,84
100000000,500000,wl_calls,ms,k_na_nowl_wide,10925
100000000,500000,wl_calls,ms,k_nomaxrep_nowl_narrow,73
100000000,500000,wl_calls,ms,k_nomaxrep_nowl_wide,1
100000000,500000,wl_calls,ms,k_nomaxrep_wl_narrow,14875
100000000,500000,wl_calls,ms,k_nomaxrep_wl_wide,269
100000000,500000,wl_calls,ms,l_maxrep_nowl_narrow,47
100000000,500000,wl_calls,ms,l_maxrep_nowl_wide,11
100000000,500000,wl_calls,ms,l_maxrep_wl_narrow,13
100000000,500000,wl_calls,ms,l_maxrep_wl_wide,8702
100000000,500000,wl_calls,ms,l_na_nowl_narrow,79
100000000,500000,wl_calls,ms,l_na_nowl_wide,10128
100000000,500000,wl_calls,ms,l_nomaxrep_nowl_narrow,64
100000000,500000,wl_calls,ms,l_nomaxrep_nowl_wide,1
100000000,500000,wl_calls,ms,l_nomaxrep_wl_narrow,15746
100000000,500000,wl_calls,ms,l_nomaxrep_wl_wide,278
100000000,500000,wl_calls,ms,m_maxrep_nowl_narrow,62
100000000,500000,wl_calls,ms,m_maxrep_nowl_wide,13
100000000,500000,wl_calls,ms,m_maxrep_wl_narrow,23
100000000,500000,wl_calls,ms,m_maxrep_wl_wide,9260
100000000,500000,wl_calls,ms,m_na_nowl_narrow,79
100000000,500000,wl_calls,ms,m_na_nowl_wide,9053
100000000,500000,wl_calls,ms,m_nomaxrep_nowl_narrow,55
100000000,500000,wl_calls,ms,m_nomaxrep_nowl_wide,1
100000000,500000,wl_calls,ms,m_nomaxrep_wl_narrow,16627
100000000,500000,wl_calls,ms,m_nomaxrep_wl_wide,320
100000000,500000,wl_calls,ms,n_maxrep_nowl_narrow,45
100000000,500000,wl_calls,ms,n_maxrep_nowl_wide,16
100000000,500000,wl_calls,ms,n_maxrep_wl_narrow,24
100000000,500000,wl_calls,ms,n_maxrep_wl_wide,9575
100000000,500000,wl_calls,ms,n_na_nowl_narrow,85
100000000,500000,wl_calls,ms,n_na_nowl_wide,9428
100000000,500000,wl_calls,ms,n_nomaxrep_nowl_narrow,69
100000000,500000,wl_calls,ms,n_nomaxrep_nowl_wide,1
100000000,500000,wl_calls,ms,n_nomaxrep_wl_narrow,17052
100000000,500000,wl_calls,ms,n_nomaxrep_wl_wide,289
100000000,500000,wl_calls,ms,o_maxrep_nowl_narrow,53
100000000,500000,wl_calls,ms,o_maxrep_nowl_wide,16
100000000,500000,wl_calls,ms,o_maxrep_wl_narrow,15
100000000,500000,wl_calls,ms,o_maxrep_wl_wide,9156
100000000,500000,wl_calls,ms,o_na_nowl_narrow,86
100000000,500000,wl_calls,ms,o_na_nowl_wide,10790
100000000,500000,wl_calls,ms,o_nomaxrep_nowl_narrow,68
100000000,500000,wl_calls,ms,o_nomaxrep_wl_narrow,16259
100000000,500000,wl_calls,ms,o_nomaxrep_wl_wide,309
100000000,500000,wl_calls,ms,p_maxrep_nowl_narrow,42
100000000,500000,wl_calls,ms,p_maxrep_nowl_wide,22
100000000,500000,wl_calls,ms,p_maxrep_wl_narrow,8
100000000,500000,wl_calls,ms,p_maxrep_wl_wide,8759
100000000,500000,wl_calls,ms,p_na_nowl_narrow,69
100000000,500000,wl_calls,ms,p_na_nowl_wide,6284
100000000,500000,wl_calls,ms,p_nomaxrep_nowl_narrow,69
100000000,500000,wl_calls,ms,p_nomaxrep_wl_narrow,15527
100000000,500000,wl_calls,ms,p_nomaxrep_wl_wide,245
100000000,500000,wl_calls,ms,q_maxrep_nowl_narrow,35
100000000,500000,wl_calls,ms,q_maxrep_nowl_wide,19
100000000,500000,wl_calls,ms,q_maxrep_wl_narrow,11
100000000,500000,wl_calls,ms,q_maxrep_wl_wide,8930
100000000,500000,wl_calls,ms,q_na_nowl_narrow,72
100000000,500000,wl_calls,ms,q_na_nowl_wide,6291
100000000,500000,wl_calls,ms,q_nomaxrep_nowl_narrow,60
100000000,500000,wl_calls,ms,q_nomaxrep_wl_narrow,16039
100000000,500000,wl_calls,ms,q_nomaxrep_wl_wide,323
100000000,500000,wl_calls,ms,r_maxrep_nowl_narrow,59
100000000,500000,wl_calls,ms,r_maxrep_nowl_wide,19
100000000,500000,wl_calls,ms,r_maxrep_wl_narrow,12
100000000,500000,wl_calls,ms,r_maxrep_wl_wide,8543
100000000,500000,wl_calls,ms,r_na_nowl_narrow,73
100000000,500000,wl_calls,ms,r_na_nowl_wide,6689
100000000,500000,wl_calls,ms,r_nomaxrep_nowl_narrow,60
100000000,500000,wl_calls,ms,r_nomaxrep_wl_narrow,15213
100000000,500000,wl_calls,ms,r_nomaxrep_wl_wide,281
100000000,500000,wl_calls,ms,s_maxrep_nowl_narrow,47
100000000,500000,wl_calls,ms,s_maxrep_nowl_wide,21
100000000,500000,wl_calls,ms,s_maxrep_wl_narrow,14
100000000,500000,wl_calls,ms,s_maxrep_wl_wide,8260
100000000,500000,wl_calls,ms,s_na_nowl_narrow,78
100000000,500000,wl_calls,ms,s_na_nowl_wide,10522
100000000,500000,wl_calls,ms,s_nomaxrep_nowl_narrow,72
100000000,500000,wl_calls,ms,s_nomaxrep_wl_narrow,14772
100000000,500000,wl_calls,ms,s_nomaxrep_wl_wide,245
100000000,500000,wl_calls,ms,t_maxrep_nowl_narrow,45
100000000,500000,wl_calls,ms,t_maxrep_nowl_wide,22
100000000,500000,wl_calls,ms,t_maxrep_wl_narrow,12
100000000,500000,wl_calls,ms,t_maxrep_wl_wide,9130
100000000,500000,wl_calls,ms,t_na_nowl_narrow,86
100000000,500000,wl_calls,ms,t_na_nowl_wide,7500
100000000,500000,wl_calls,ms,t_nomaxrep_nowl_narrow,73
100000000,500000,wl_calls,ms,t_nomaxrep_wl_narrow,16137
100000000,500000,wl_calls,ms,t_nomaxrep_wl_wide,297
100000000,500000,pseq,runs,1,989
100000000,500000,pseq,runs,2,204
100000000,500000,pseq,runs,3,14
100000000,500000,pseq,runs,5,3
100000000,500000,pseq,runs,7,1
100000000,500000,pseq,runs,9,1
100000000,500000,pseq,runs,10,2
100000000,500000,pseq,runs,14,1
100000000,500000,pseq,runs,15,1
100000000,500000,pseq,runs,16,2
100000000,500000,pseq,runs,18,1
100000000,500000,pseq,runs,19,1
100000000,500000,pseq,runs,22,1
100000000,500000,pseq,runs,25,1
100000000,500000,pseq,runs,26,1
100000000,500000,pseq,runs,28,2
100000000,500000,pseq,runs,30,1
100000000,500000,pseq,runs,32,1
100000000,500000,pseq,runs,36,2
100000000,500000,pseq,runs,40,2
100000000,500000,pseq,runs,45,1
100000000,500000,pseq,runs,47,1
100000000,500000,pseq,runs,53,1
100000000,500000,pseq,runs,54,1
100000000,500000,pseq,runs,56,1
100000000,500000,pseq,runs,57,2
100000000,500000,pseq,runs,60,1
100000000,500000,pseq,runs,62,1
100000000,500000,pseq,runs,64,2
100000000,500000,pseq,runs,65,2
100000000,500000,pseq,runs,66,1
100000000,500000,pseq,runs,67,1
100000000,500000,pseq,runs,73,1
100000000,500000,pseq,runs,74,1
100000000,500000,pseq,runs,75,1
100000000,500000,pseq,runs,76,1
100000000,500000,pseq,runs,78,2
100000000,500000,pseq,runs,80,1
100000000,500000,pseq,runs,82,1
100000000,500000,pseq,runs,83,1
100000000,500000,pseq,runs,86,1
100000000,500000,pseq,runs,87,1
100000000,500000,pseq,runs,89,1
100000000,500000,pseq,runs,91,1
100000000,500000,pseq,runs,93,2
100000000,500000,pseq,runs,100,2
100000000,500000,pseq,runs,102,1
100000000,500000,pseq,runs,103,1
100000000,500000,pseq,runs,104,1
100000000,500000,pseq,runs,107,2
100000000,500000,pseq,runs,110,1
100000000,500000,pseq,runs,113,1
100000000,500000,pseq,runs,115,2
100000000,500000,pseq,runs,116,1
100000000,500000,pseq,runs,117,1
100000000,500000,pseq,runs,120,1
100000000,500000,pseq,runs,128,1
100000000,500000,pseq,runs,129,1
100000000,500000,pseq,runs,134,1
100000000,500000,pseq,runs,138,2
100000000,500000,pseq,runs,140,1
100000000,500000,pseq,runs,141,1
100000000,500000,pseq,runs,142,1
100000000,500000,pseq,runs,143,2
100000000,500000,pseq,runs,148,1
100000000,500000,pseq,runs,154,1
100000000,500000,pseq,runs,155,1
100000000,500000,pseq,runs,157,3
100000000,500000,pseq,runs,159,1
100000000,500000,pseq,runs,160,1
100000000,500000,pseq,runs,162,1
100000000,500000,pseq,runs,166,1
100000000,500000,pseq,runs,168,1
100000000,500000,pseq,runs,169,1
100000000,500000,pseq,runs,170,1
100000000,500000,pseq,runs,172,1
100000000,500000,pseq,runs,174,3
100000000,500000,pseq,runs,176,2
100000000,500000,pseq,runs,177,2
100000000,500000,pseq,runs,178,2
100000000,500000,pseq,runs,179,1
100000000,500000,pseq,runs,184,2
100000000,500000,pseq,runs,186,1
100000000,500000,pseq,runs,187,2
100000000,500000,pseq,runs,190,1
100000000,500000,pseq,runs,191,1
100000000,500000,pseq,runs,194,1
100000000,500000,pseq,runs,196,1
100000000,500000,pseq,runs,204,1
100000000,500000,pseq,runs,205,1
100000000,500000,pseq,runs,206,1
100000000,500000,pseq,runs,208,2
100000000,500000,pseq,runs,211,1
100000000,500000,pseq,runs,212,1
100000000,500000,pseq,runs,214,1
100000000,500000,pseq,runs,215,3
100000000,500000,pseq,runs,219,1
100000000,500000,pseq,runs,226,1
100000000,500000,pseq,runs,228,3
100000000,500000,pseq,runs,229,1
100000000,500000,pseq,runs,231,1
100000000,500000,pseq,runs,232,1
100000000,500000,pseq,runs,233,1
100000000,500000,pseq,runs,234,1
100000000,500000,pseq,runs,235,1
100000000,500000,pseq,runs,236,1
100000000,500000,pseq,runs,244,2
100000000,500000,pseq,runs,246,1
100000000,500000,pseq,runs,255,1
100000000,500000,pseq,runs,260,1
100000000,500000,pseq,runs,262,1
100000000,500000,pseq,runs,264,1
100000000,500000,pseq,runs,265,2
100000000,500000,pseq,runs,267,1
100000000,500000,pseq,runs,268,2
100000000,500000,pseq,runs,269,1
100000000,500000,pseq,runs,270,1
100000000,500000,pseq,runs,271,1
100000000,500000,pseq,runs,277,1
100000000,500000,pseq,runs,281,1
100000000,500000,pseq,runs,282,1
100000000,500000,pseq,runs,285,1
100000000,500000,pseq,runs,286,1
100000000,500000,pseq,runs,289,1
100000000,500000,pseq,runs,290,1
100000000,500000,pseq,runs,292,1
100000000,500000,pseq,runs,296,2
100000000,500000,pseq,runs,297,1
100000000,500000,pseq,runs,299,1
100000000,500000,pseq,runs,303,1
100000000,500000,pseq,runs,304,2
100000000,500000,pseq,runs,307,1
100000000,500000,pseq,runs,308,1
100000000,500000,pseq,runs,309,1
100000000,500000,pseq,runs,315,1
100000000,500000,pseq,runs,318,3
100000000,500000,pseq,runs,320,1
100000000,500000,pseq,runs,321,1
100000000,500000,pseq,runs,322,1
100000000,500000,pseq,runs,327,1
100000000,500000,pseq,runs,331,2
100000000,500000,pseq,runs,332,1
100000000,500000,pseq,runs,338,1
100000000,500000,pseq,runs,342,2
100000000,500000,pseq,runs,344,3
100000000,500000,pseq,runs,345,1
100000000,500000,pseq,runs,349,1
100000000,500000,pseq,runs,353,1
100000000,500000,pseq,runs,355,1
100000000,500000,pseq,runs,356,1
100000000,500000,pseq,runs,359,2
100000000,500000,pseq,runs,366,1
100000000,500000,pseq,runs,372,1
100000000,500000,pseq,runs,384,1
100000000,500000,pseq,runs,386,1
100000000,500000,pseq,runs,390,1
100000000,500000,pseq,runs,391,1
100000000,500000,pseq,runs,392,1
100000000,500000,pseq,runs,393,1
100000000,500000,pseq,runs,400,1
100000000,500000,pseq,runs,410,1
100000000,500000,pseq,runs,413,1
100000000,500000,pseq,runs,419,1
100000000,500000,pseq,runs,422,1
100000000,500000,pseq,runs,423,1
100000000,500000,pseq,runs,426,1
100000000,500000,pseq,runs,446,2
100000000,500000,pseq,runs,447,1
100000000,500000,pseq,runs,449,2
100000000,500000,pseq,runs,453,1
100000000,500000,pseq,runs,459,2
100000000,500000,pseq,runs,467,1
100000000,500000,pseq,runs,472,1
100000000,500000,pseq,runs,474,1
100000000,500000,pseq,runs,479,1
100000000,500000,pseq,runs,480,2
100000000,500000,pseq,runs,483,1
100000000,500000,pseq,runs,484,1
100000000,500000,pseq,runs,494,1
100000000,500000,pseq,runs,495,1
100000000,500000,pseq,runs,498,1
100000000,500000,pseq,runs,499,1
100000000,500000,pseq,runs,508,1
100000000,500000,pseq,runs,511,1
100000000,500000,pseq,runs,518,2
100000000,500000,pseq,runs,524,1
100000000,500000,pseq,runs,526,1
100000000,500000,pseq,runs,528,1
100000000,500000,pseq,runs,531,1
100000000,500000,pseq,runs,534,1
100000000,500000,pseq,runs,539,1
100000000,500000,pseq,runs,547,1
100000000,500000,pseq,runs,553,1
100000000,500000,pseq,runs,560,1
100000000,500000,pseq,runs,561,1
100000000,500000,pseq,runs,572,1
100000000,500000,pseq,runs,573,1
100000000,500000,pseq,runs,584,1
100000000,500000,pseq,runs,585,1
100000000,500000,pseq,runs,592,1
100000000,500000,pseq,runs,594,1
100000000,500000,pseq,runs,595,2
100000000,500000,pseq,runs,606,1
100000000,500000,pseq,runs,609,1
100000000,500000,pseq,runs,612,1
100000000,500000,pseq,runs,613,1
100000000,500000,pseq,runs,621,1
100000000,500000,pseq,runs,622,1
100000000,500000,pseq,runs,624,1
100000000,500000,pseq,runs,627,1
100000000,500000,pseq,runs,628,2
100000000,500000,pseq,runs,633,1
100000000,500000,pseq,runs,635,1
100000000,500000,pseq,runs,643,2
100000000,500000,pseq,runs,648,1
100000000,500000,pseq,runs,649,1
100000000,500000,pseq,runs,650,1
100000000,500000,pseq,runs,656,1
100000000,500000,pseq,runs,666,1
100000000,500000,pseq,runs,670,2
100000000,500000,pseq,runs,679,1
100000000,500000,pseq,runs,716,1
100000000,500000,pseq,runs,726,1
100000000,500000,pseq,runs,727,1
100000000,500000,pseq,runs,746,1
100000000,500000,pseq,runs,758,1
100000000,500000,pseq,runs,767,1
100000000,500000,pseq,runs,774,1
100000000,500000,pseq,runs,779,1
100000000,500000,pseq,runs,795,1
100000000,500000,pseq,runs,804,1
100000000,500000,pseq,runs,816,1
100000000,500000,pseq,runs,835,1
100000000,500000,pseq,runs,836,1
100000000,500000,pseq,runs,845,1
100000000,500000,pseq,runs,851,1
100000000,500000,pseq,runs,856,1
100000000,500000,pseq,runs,886,1
100000000,500000,pseq,runs,900,1
100000000,500000,pseq,runs,901,1
100000000,500000,pseq,runs,909,1
100000000,500000,pseq,runs,910,1
100000000,500000,pseq,runs,911,1
100000000,500000,pseq,runs,915,1
100000000,500000,pseq,runs,920,1
100000000,500000,pseq,runs,926,1
100000000,500000,pseq,runs,942,1
100000000,500000,pseq,runs,955,1
100000000,500000,pseq,runs,968,1
100000000,500000,pseq,runs,970,1
100000000,500000,pseq,runs,976,1
100000000,500000,pseq,runs,979,1
100000000,500000,pseq,runs,980,2
100000000,500000,pseq,runs,991,1
100000000,500000,pseq,runs,997,1
100000000,500000,pseq,runs,1005,1
100000000,500000,pseq,runs,1009,1
100000000,500000,pseq,runs,1011,1
100000000,500000,pseq,runs,1014,1
100000000,500000,pseq,runs,1018,1
100000000,500000,pseq,runs,1038,1
100000000,500000,pseq,runs,1041,1
100000000,500000,pseq,runs,1043,1
100000000,500000,pseq,runs,1061,1
100000000,500000,pseq,runs,1116,1
100000000,500000,pseq,runs,1119,1
100000000,500000,pseq,runs,1125,1
100000000,500000,pseq,runs,1155,1
100000000,500000,pseq,runs,1209,1
100000000,500000,pseq,runs,1213,1
100000000,500000,pseq,runs,1224,1
100000000,500000,pseq,runs,1235,1
100000000,500000,pseq,runs,1271,1
100000000,500000,pseq,runs,1273,1
100000000,500000,pseq,runs,1278,1
100000000,500000,pseq,runs,1385,1
100000000,500000,pseq,runs,1438,1
100000000,500000,pseq,runs,1517,1
100000000,500000,pseq,runs,1603,1
100000000,500000,pseq,runs,1605,1
100000000,500000,pseq,runs,1692,1
100000000,500000,pseq,runs,1702,2
100000000,500000,pseq,runs,1735,1
100000000,500000,pseq,runs,1762,1
100000000,500000,pseq,runs,1821,1
100000000,500000,pseq,runs,1831,1
100000000,500000,pseq,runs,1834,1
100000000,500000,pseq,runs,1837,1
100000000,500000,pseq,runs,1840,1
100000000,500000,pseq,runs,1943,1
100000000,500000,pseq,runs,1958,1
100000000,500000,pseq,runs,1987,1
100000000,500000,pseq,runs,1999,1
100000000,500000,pseq,runs,2057,1
100000000,500000,pseq,runs,2077,1
100000000,500000,pseq,runs,2268,1
