len_s,len_t,measuring,where,key,value
100000000,500000,wl_calls,runs,q_na_wl_narrow,5946
100000000,500000,wl_calls,runs,q_na_wl_wide,4291
100000000,500000,wl_calls,runs,r_na_nowl_narrow,55270
100000000,500000,wl_calls,runs,r_na_nowl_wide,4533
100000000,500000,wl_calls,runs,r_na_wl_narrow,5603
100000000,500000,wl_calls,runs,r_na_wl_wide,4152
100000000,500000,wl_calls,runs,s_na_nowl_narrow,55740
100000000,500000,wl_calls,runs,s_na_nowl_wide,4552
100000000,500000,wl_calls,runs,s_na_wl_narrow,5736
100000000,500000,wl_calls,runs,s_na_wl_wide,3862
100000000,500000,wl_calls,runs,t_na_nowl_narrow,54895
100000000,500000,wl_calls,runs,t_na_nowl_wide,4395
100000000,500000,wl_calls,runs,t_na_wl_narrow,5586
100000000,500000,wl_calls,runs,t_na_wl_wide,4251
100000000,500000,wl_calls,ms,?_maxrep_nowl_wide,1
100000000,500000,wl_calls,ms,?_maxrep_wl_wide,1
100000000,500000,wl_calls,ms,a_maxrep_nowl_narrow,19096
100000000,500000,wl_calls,ms,a_maxrep_nowl_wide,1576
100000000,500000,wl_calls,ms,a_maxrep_wl_narrow,4556
100000000,500000,wl_calls,ms,a_maxrep_wl_wide,4136
100000000,500000,wl_calls,ms,a_na_nowl_narrow,21968
100000000,500000,wl_calls,ms,a_na_nowl_wide,3106
100000000,500000,wl_calls,ms,a_nomaxrep_nowl_narrow,14783
100000000,500000,wl_calls,ms,a_nomaxrep_nowl_wide,30
100000000,500000,wl_calls,ms,a_nomaxrep_wl_narrow,689
100000000,500000,wl_calls,ms,a_nomaxrep_wl_wide,1
100000000,500000,wl_calls,ms,b_maxrep_nowl_narrow,18973
100000000,500000,wl_calls,ms,b_maxrep_nowl_wide,1400
100000000,500000,wl_calls,ms,b_maxrep_wl_narrow,5477
100000000,500000,wl_calls,ms,b_maxrep_wl_wide,4074
100000000,500000,wl_calls,ms,b_na_nowl_narrow,21301
100000000,500000,wl_calls,ms,b_na_nowl_wide,2762
100000000,500000,wl_calls,ms,b_nomaxrep_nowl_narrow,13878
100000000,500000,wl_calls,ms,b_nomaxrep_nowl_wide,23
100000000,500000,wl_calls,ms,b_nomaxrep_wl_narrow,813
100000000,500000,wl_calls,ms,c_maxrep_nowl_narrow,18855
100000000,500000,wl_calls,ms,c_maxrep_nowl_wide,1258
100000000,500000,wl_calls,ms,c_maxrep_wl_narrow,5425
100000000,500000,wl_calls,ms,c_maxrep_wl_wide,4143
100000000,500000,wl_calls,ms,c_na_nowl_narrow,21303
100000000,500000,wl_calls,ms,c_na_nowl_wide,2502
100000000,500000,wl_calls,ms,c_nomaxrep_nowl_narrow,13922
100000000,500000,wl_calls,ms,c_nomaxrep_nowl_wide,28
100000000,500000,wl_calls,ms,c_nomaxrep_wl_narrow,805
100000000,500000,wl_calls,ms,c_nomaxrep_wl_wide,1
100000000,500000,wl_calls,ms,d_maxrep_nowl_narrow,18819
100000000,500000,wl_calls,ms,d_maxrep_nowl_wide,1274
100000000,500000,wl_calls,ms,d_maxrep_wl_narrow,4902
100000000,500000,wl_calls,ms,d_maxrep_wl_wide,4205
100000000,500000,wl_calls,ms,d_na_nowl_narrow,21322
100000000,500000,wl_calls,ms,d_na_nowl_wide,2608
100000000,500000,wl_calls,ms,d_nomaxrep_nowl_narrow,14248
100000000,500000,wl_calls,ms,d_nomaxrep_nowl_wide,34
100000000,500000,wl_calls,ms,d_nomaxrep_wl_narrow,847
100000000,500000,wl_calls,ms,e_maxrep_nowl_narrow,18972
100000000,500000,wl_calls,ms,e_maxrep_nowl_wide,1611
100000000,500000,wl_calls,ms,e_maxrep_wl_narrow,4973
100000000,500000,wl_calls,ms,e_maxrep_wl_wide,4220
100000000,500000,wl_calls,ms,e_na_nowl_narrow,22016
100000000,500000,wl_calls,ms,e_na_nowl_wide,3313
100000000,500000,wl_calls,ms,e_nomaxrep_nowl_narrow,14412
100000000,500000,wl_calls,ms,e_nomaxrep_nowl_wide,15
100000000,500000,wl_calls,ms,e_nomaxrep_wl_narrow,719
100000000,500000,wl_calls,ms,e_nomaxrep_wl_wide,1
100000000,500000,wl_calls,ms,f_maxrep_nowl_narrow,19468
100000000,500000,wl_calls,ms,f_maxrep_nowl_wide,1620
100000000,500000,wl_calls,ms,f_maxrep_wl_narrow,4880
100000000,500000,wl_calls,ms,f_maxrep_wl_wide,3971
100000000,500000,wl_calls,ms,f_na_nowl_narrow,21895
100000000,500000,wl_calls,ms,f_na_nowl_wide,3023
100000000,500000,wl_calls,ms,f_nomaxrep_nowl_narrow,14586
100000000,500000,wl_calls,ms,f_nomaxrep_nowl_wide,15
100000000,500000,wl_calls,ms,f_nomaxrep_wl_narrow,672
100000000,500000,wl_calls,ms,f_nomaxrep_wl_wide,2
100000000,500000,wl_calls,ms,g_maxrep_nowl_narrow,19253
100000000,500000,wl_calls,ms,g_maxrep_nowl_wide,1387
100000000,500000,wl_calls,ms,g_maxrep_wl_narrow,4977
100000000,500000,wl_calls,ms,g_maxrep_wl_wide,4336
100000000,500000,wl_calls,ms,g_na_nowl_narrow,21518
100000000,500000,wl_calls,ms,g_na_nowl_wide,2772
100000000,500000,wl_calls,ms,g_nomaxrep_nowl_narrow,14226
100000000,500000,wl_calls,ms,g_nomaxrep_nowl_wide,19
100000000,500000,wl_calls,ms,g_nomaxrep_wl_narrow,757
100000000,500000,wl_calls,ms,g_nomaxrep_wl_wide,2
100000000,500000,wl_calls,ms,h_maxrep_nowl_narrow,19315
100000000,500000,wl_calls,ms,h_maxrep_nowl_wide,1661
100000000,500000,wl_calls,ms,h_maxrep_wl_narrow,4968
100000000,500000,wl_calls,ms,h_maxrep_wl_wide,3972
100000000,500000,wl_calls,ms,h_na_nowl_narrow,21735
100000000,500000,wl_calls,ms,h_na_nowl_wide,3001
100000000,500000,wl_calls,ms,h_nomaxrep_nowl_narrow,14371
100000000,500000,wl_calls,ms,h_nomaxrep_nowl_wide,25
100000000,500000,wl_calls,ms,h_nomaxrep_wl_narrow,686
100000000,500000,wl_calls,ms,h_nomaxrep_wl_wide,1
100000000,500000,wl_calls,ms,i_maxrep_nowl_narrow,19329
100000000,500000,wl_calls,ms,i_maxrep_nowl_wide,1545
100000000,500000,wl_calls,ms,i_maxrep_wl_narrow,5017
100000000,500000,wl_calls,ms,i_maxrep_wl_wide,4158
100000000,500000,wl_calls,ms,i_na_nowl_narrow,22305
100000000,500000,wl_calls,ms,i_na_nowl_wide,3027
100000000,500000,wl_calls,ms,i_nomaxrep_nowl_narrow,14753
100000000,500000,wl_calls,ms,i_nomaxrep_nowl_wide,15
100000000,500000,wl_calls,ms,i_nomaxrep_wl_narrow,705
100000000,500000,wl_calls,ms,j_maxrep_nowl_narrow,19297
100000000,500000,wl_calls,ms,j_maxrep_nowl_wide,1476
100000000,500000,wl_calls,ms,j_maxrep_wl_narrow,4644
100000000,500000,wl_calls,ms,j_maxrep_wl_wide,4016
100000000,500000,wl_calls,ms,j_na_nowl_narrow,21564
100000000,500000,wl_calls,ms,j_na_nowl_wide,2712
100000000,500000,wl_calls,ms,j_nomaxrep_nowl_narrow,14326
100000000,500000,wl_calls,ms,j_nomaxrep_nowl_wide,22
100000000,500000,wl_calls,ms,j_nomaxrep_wl_narrow,707
100000000,500000,wl_calls,ms,k_maxrep_nowl_narrow,19269
100000000,500000,wl_calls,ms,k_maxrep_nowl_wide,1586
100000000,500000,wl_calls,ms,k_maxrep_wl_narrow,4641
100000000,500000,wl_calls,ms,k_maxrep_wl_wide,3902
100000000,500000,wl_calls,ms,k_na_nowl_narrow,21810
100000000,500000,wl_calls,ms,k_na_nowl_wide,3196
100000000,500000,wl_calls,ms,k_nomaxrep_nowl_narrow,14678
100000000,500000,wl_calls,ms,k_nomaxrep_nowl_wide,34
100000000,500000,wl_calls,ms,k_nomaxrep_wl_narrow,687
100000000,500000,wl_calls,ms,k_nomaxrep_wl_wide,1
100000000,500000,wl_calls,ms,l_maxrep_nowl_narrow,19016
100000000,500000,wl_calls,ms,l_maxrep_nowl_wide,1574
100000000,500000,wl_calls,ms,l_maxrep_wl_narrow,5080
100000000,500000,wl_calls,ms,l_maxrep_wl_wide,4095
100000000,500000,wl_calls,ms,l_na_nowl_narrow,21684
100000000,500000,wl_calls,ms,l_na_nowl_wide,2912
100000000,500000,wl_calls,ms,l_nomaxrep_nowl_narrow,14225
100000000,500000,wl_calls,ms,l_nomaxrep_nowl_wide,6
100000000,500000,wl_calls,ms,l_nomaxrep_wl_narrow,683
100000000,500000,wl_calls,ms,l_nomaxrep_wl_wide,1
100000000,500000,wl_calls,ms,m_maxrep_nowl_narrow,18765
100000000,500000,wl_calls,ms,m_maxrep_nowl_wide,1307
100000000,500000,wl_calls,ms,m_maxrep_wl_narrow,5467
100000000,500000,wl_calls,ms,m_maxrep_wl_wide,4272
100000000,500000,wl_calls,ms,m_na_nowl_narrow,21673
100000000,500000,wl_calls,ms,m_na_nowl_wide,2649
100000000,500000,wl_calls,ms,m_nomaxrep_nowl_narrow,14241
100000000,500000,wl_calls,ms,m_nomaxrep_nowl_wide,9
100000000,500000,wl_calls,ms,m_nomaxrep_wl_narrow,824
100000000,500000,wl_calls,ms,m_nomaxrep_wl_wide,1
100000000,500000,wl_calls,ms,n_maxrep_nowl_narrow,19163
100000000,500000,wl_calls,ms,n_maxrep_nowl_wide,1466
100000000,500000,wl_calls,ms,n_maxrep_wl_narrow,5217
100000000,500000,wl_calls,ms,n_maxrep_wl_wide,4065
100000000,500000,wl_calls,ms,n_na_nowl_narrow,21573
100000000,500000,wl_calls,ms,n_na_nowl_wide,2841
100000000,500000,wl_calls,ms,n_nomaxrep_nowl_narrow,14043
100000000,500000,wl_calls,ms,n_nomaxrep_nowl_wide,17
100000000,500000,wl_calls,ms,n_nomaxrep_wl_narrow,793
100000000,500000,wl_calls,ms,o_maxrep_nowl_narrow,18909
100000000,500000,wl_calls,ms,o_maxrep_nowl_wide,1322
100000000,500000,wl_calls,ms,o_maxrep_wl_narrow,5574
100000000,500000,wl_calls,ms,o_maxrep_wl_wide,3958
100000000,500000,wl_calls,ms,o_na_nowl_narrow,21655
100000000,500000,wl_calls,ms,o_na_nowl_wide,2797
100000000,500000,wl_calls,ms,o_nomaxrep_nowl_narrow,14278
100000000,500000,wl_calls,ms,o_nomaxrep_nowl_wide,39
100000000,500000,wl_calls,ms,o_nomaxrep_wl_narrow,853
100000000,500000,wl_calls,ms,o_nomaxrep_wl_wide,5
100000000,500000,wl_calls,ms,p_maxrep_nowl_narrow,19138
100000000,500000,wl_calls,ms,p_maxrep_nowl_wide,1491
100000000,500000,wl_calls,ms,p_maxrep_wl_narrow,5182
100000000,500000,wl_calls,ms,p_maxrep_wl_wide,3919
100000000,500000,wl_calls,ms,p_na_nowl_narrow,21428
100000000,500000,wl_calls,ms,p_na_nowl_wide,2871
100000000,500000,wl_calls,ms,p_nomaxrep_nowl_narrow,14216
100000000,500000,wl_calls,ms,p_nomaxrep_nowl_wide,18
100000000,500000,wl_calls,ms,p_nomaxrep_wl_narrow,771
100000000,500000,wl_calls,ms,p_nomaxrep_wl_wide,1
100000000,500000,wl_calls,ms,q_maxrep_nowl_narrow,18725
100000000,500000,wl_calls,ms,q_maxrep_nowl_wide,1261
100000000,500000,wl_calls,ms,q_maxrep_wl_narrow,5136
100000000,500000,wl_calls,ms,q_maxrep_wl_wide,4009
100000000,500000,wl_calls,ms,q_na_nowl_narrow,21261
100000000,500000,wl_calls,ms,q_na_nowl_wide,2590
100000000,500000,wl_calls,ms,q_nomaxrep_nowl_narrow,14061
100000000,500000,wl_calls,ms,q_nomaxrep_nowl_wide,12
100000000,500000,wl_calls,ms,q_nomaxrep_wl_narrow,866
100000000,500000,wl_calls,ms,q_nomaxrep_wl_wide,3
100000000,500000,wl_calls,ms,r_maxrep_nowl_narrow,19199
100000000,500000,wl_calls,ms,r_maxrep_nowl_wide,1289
100000000,500000,wl_calls,ms,r_maxrep_wl_narrow,5138
100000000,500000,wl_calls,ms,r_maxrep_wl_wide,4245
100000000,500000,wl_calls,ms,r_na_nowl_narrow,21890
100000000,500000,wl_calls,ms,r_na_nowl_wide,2969
100000000,500000,wl_calls,ms,r_nomaxrep_nowl_narrow,14337
100000000,500000,wl_calls,ms,r_nomaxrep_nowl_wide,14
100000000,500000,wl_calls,ms,r_nomaxrep_wl_narrow,715
100000000,500000,wl_calls,ms,s_maxrep_nowl_narrow,19384
100000000,500000,wl_calls,ms,s_maxrep_nowl_wide,1615
100000000,500000,wl_calls,ms,s_maxrep_wl_narrow,4726
100000000,500000,wl_calls,ms,s_maxrep_wl_wide,4056
100000000,500000,wl_calls,ms,s_na_nowl_narrow,22014
100000000,500000,wl_calls,ms,s_na_nowl_wide,2971
100000000,500000,wl_calls,ms,s_nomaxrep_nowl_narrow,14509
100000000,500000,wl_calls,ms,s_nomaxrep_nowl_wide,27
100000000,500000,wl_calls,ms,s_nomaxrep_wl_narrow,663
100000000,500000,wl_calls,ms,t_maxrep_nowl_narrow,19342
100000000,500000,wl_calls,ms,t_maxrep_nowl_wide,1422
100000000,500000,wl_calls,ms,t_maxrep_wl_narrow,4818
100000000,500000,wl_calls,ms,t_maxrep_wl_wide,3904
100000000,500000,wl_calls,ms,t_na_nowl_narrow,21525
100000000,500000,wl_calls,ms,t_na_nowl_wide,2666
100000000,500000,wl_calls,ms,t_nomaxrep_nowl_narrow,14473
100000000,500000,wl_calls,ms,t_nomaxrep_nowl_wide,22
100000000,500000,wl_calls,ms,t_nomaxrep_wl_narrow,724
100000000,500000,pseq,runs,1,306849
100000000,500000,pseq,runs,2,83253
100000000,500000,pseq,runs,3,5672
100000000,500000,pseq,runs,4,97
100000000,500000,pseq,runs,5,1
100000000,500000,pseq,ms,1,306889
100000000,500000,pseq,ms,2,83202
100000000,500000,pseq,ms,3,5693
100000000,500000,pseq,ms,4,84
100000000,500000,pseq,ms,5,4
100000000,500000,wlseq,ms,0,301072
100000000,500000,wlseq,ms,1,86027
100000000,500000,wlseq,ms,2,8251
100000000,500000,wlseq,ms,3,497
100000000,500000,wlseq,ms,4,23
100000000,500000,wlseq,ms,5,3
